xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-946423,0,0,0,0,0,0,0,0,6
XB-GENE-946433,248,258,126.730291038357,336.1666666666667,297.5,333.25,584,2017,0
XB-GENE-946478,17,25.75,22.90342041413611,39.833333333333336,31.5,51.5,77,239,0
XB-GENE-946497,287,357.25,134.1363733916594,448.8333333333333,455.5,493.75,664,2693,0
XB-GENE-946512,282,374.25,92.41735046335546,418.1666666666667,420,465,548,2509,0
XB-GENE-946526,139,184.75,62.33672005059832,217.33333333333334,201,255.5,310,1304,0
XB-GENE-946537,31,40.25,19.788885769542457,55,54,70.75,79,330,0
XB-GENE-946549,98,155.5,85.35260199119102,197.66666666666666,164.5,259,316,1186,0
XB-GENE-946599,245,279.25,114.45639635540981,365.6666666666667,336,458,518,2194,0
XB-GENE-946617,140,180,109.6114349265927,256.6666666666667,224,349,396,1540,0
XB-GENE-946628,201,256.75,87.55112791963333,305,276,374.75,419,1830,0
XB-GENE-946644,298,356,145.8012345626744,440,395,478.25,703,2640,0
XB-GENE-946706,44,60.25,19.630758178599894,72.16666666666667,75.5,81.75,99,433,0
XB-GENE-946731,620,798.75,342.37445387567493,1032.3333333333333,1021.5,1200,1547,6194,0
XB-GENE-946760,103,176.5,39.716075670522464,177.83333333333334,183.5,204,212,1067,0
XB-GENE-946771,40,50.5,25.150878049616214,64.83333333333333,57,71.75,110,389,0
XB-GENE-946807,325,408.75,320.302825463654,681.5,694.5,876.75,1124,4089,0
XB-GENE-946821,14,17,7.782458908768274,23.833333333333332,26.5,30,31,143,0
XB-GENE-946866,250,306.75,93.73099807427637,370.5,366,439.5,490,2223,0
XB-GENE-946923,470,674.5,326.8643449506232,891.5,865.5,1145,1299,5349,0
XB-GENE-946933,228,266.75,108.41909425926782,351.5,343,440.25,481,2109,0
XB-GENE-946946,0,0,2.8106938645110393,1.5,0,1.5,7,9,4
XB-GENE-946957,4,7,6.022181221672648,10.666666666666666,8.5,15.25,19,64,0
XB-GENE-946968,34,53.5,20.31173716516307,60.166666666666664,57,62.75,96,361,0
XB-GENE-946990,99,145.25,52.677952377314995,171.16666666666666,160.5,214.75,234,1027,0
XB-GENE-946999,57,106.5,48.93124427874962,124.66666666666667,117.5,141.25,204,748,0
XB-GENE-947010,4,5.25,3.3115957885386114,7.833333333333333,7.5,10.5,12,47,0
XB-GENE-947023,102,132.5,40.00333319445602,158.33333333333334,160,191.25,203,950,0
XB-GENE-947057,126,230.75,154.8478823447924,288.3333333333333,258.5,275.75,584,1730,0
XB-GENE-947069,133,171,67.88716128007317,214.33333333333334,197.5,270.5,301,1286,0
XB-GENE-947103,0,0.25,0.983192080250175,1.1666666666666667,1.5,2,2,7,2
XB-GENE-947131,8,19,18.661904154363956,30.666666666666668,27.5,41.25,59,184,0
XB-GENE-947145,63,73,30.248415936486108,93.16666666666667,82.5,113,138,559,0
XB-GENE-947158,131,153.25,60.250864447463876,200.16666666666666,194.5,243.25,282,1201,0
XB-GENE-947172,0,0,0,0,0,0,0,0,6
XB-GENE-947222,42,47.25,16.946976131451887,58,54.5,61,89,348,0
XB-GENE-947240,61,66.75,31.070350282329724,93.16666666666667,91,111.5,139,559,0
XB-GENE-947261,6,10,7.167054253085201,14.833333333333334,14,20.25,24,89,0
XB-GENE-947285,19,26.25,17.052858997833766,37,33,43.5,66,222,0
XB-GENE-947296,159,169,69.8741726247975,221,200,251.25,340,1326,0
XB-GENE-947308,115,118.5,38.2761892913423,145.33333333333334,136.5,150,217,872,0
XB-GENE-947323,0,0,0,0,0,0,0,0,6
XB-GENE-947336,1883,1960,531.6759978282513,2395.1666666666665,2250,2834.75,3095,14371,0
XB-GENE-947353,36,42.5,18.87591057406238,57.5,60,64.75,86,345,0
XB-GENE-947373,83,93,47.77726097911711,124.33333333333333,104,147.25,204,746,0
XB-GENE-947386,18,24.5,8.547904226573124,30.333333333333332,32.5,36.75,39,182,0
XB-GENE-947399,55,59.75,42.69894612282603,89,77,96.5,168,534,0
XB-GENE-947413,1394,1643.5,645.3454888662351,2184,2239.5,2711,2918,13104,0
XB-GENE-947423,32,51.75,27.881296000485104,65.16666666666667,54.5,88,100,391,0
XB-GENE-947435,561,625.75,211.1934342413766,795.3333333333334,798,902,1110,4772,0
XB-GENE-947456,0,0.75,3.0767948691238205,3.3333333333333335,3.5,4.75,8,20,2
XB-GENE-947468,139,177,99.12096986342833,239.83333333333334,226.5,257.25,419,1439,0
XB-GENE-947499,187,223,77.64899655930311,277.8333333333333,271.5,316.25,399,1667,0
XB-GENE-947508,8,10.5,6.683312551921141,15.333333333333334,14.5,18.5,26,92,0
XB-GENE-947519,32,45.5,26.34134899101917,62.666666666666664,60,73,106,376,0
XB-GENE-947528,52,63.75,27.132391466044172,79.83333333333333,68,103,114,479,0
XB-GENE-947538,21,26.75,12.149074038789951,35,32.5,42.75,53,210,0
XB-GENE-947549,41,51.75,11.160943807163742,57.833333333333336,58.5,66.75,70,347,0
XB-GENE-947574,17,18.75,13.452385166455302,27.833333333333332,24,30,53,167,0
XB-GENE-947588,389,460,275.54745507806814,662,672,697.25,1144,3972,0
XB-GENE-947624,10,12,6.772493386240157,15.666666666666666,12,18.75,27,94,0
XB-GENE-947634,447,573.75,237.11045246185725,717.8333333333334,655.5,848.25,1090,4307,0
XB-GENE-947668,159,193.25,86.24016852178958,256.8333333333333,257,289.25,396,1541,0
XB-GENE-947679,481,568.75,248.94611197338804,719.8333333333334,617,843,1133,4319,0
XB-GENE-947690,0,1.25,2.6076809620810595,3,2.5,4.5,7,18,1
XB-GENE-947701,2,5.75,3.987480407475377,7.5,8,8,14,45,0
XB-GENE-947713,19,35,29.371755139929927,53.5,50.5,65.25,101,321,0
XB-GENE-947780,247,356,141.54716528422603,435,444.5,477.5,659,2610,0
XB-GENE-947793,127,165.5,58.681058840708275,202.66666666666666,195.5,248.75,276,1216,0
XB-GENE-947804,44,58.5,26.412118430750684,75,67.5,97.5,108,450,0
XB-GENE-947833,208,242,91.42793154537986,303.3333333333333,270.5,374.75,429,1820,0
XB-GENE-947846,142,147.5,56.96899741672366,189.66666666666666,165.5,227.75,275,1138,0
XB-GENE-947858,57,58,19.71801207018598,75,72.5,87.75,102,450,0
XB-GENE-947868,0,2.75,12.11197754291181,9.5,5.5,9.75,33,57,1
XB-GENE-947883,318,401,177.0545113799702,519.5,526.5,559,817,3117,0
XB-GENE-947906,167,246.5,114.95158401112474,323.3333333333333,326.5,409.5,463,1940,0
XB-GENE-947916,20,23.25,13.614942771332778,29.833333333333332,25.5,27.75,57,179,0
XB-GENE-947928,52,84.75,75.56035115499839,131.16666666666666,104.5,174.5,250,787,0
XB-GENE-947940,97,112,55.715048834822596,156.16666666666666,152,184.5,242,937,0
XB-GENE-947951,124,142.25,48.20546303757145,171.16666666666666,159,181.75,259,1027,0
XB-GENE-947962,7,9.75,7.2571803523590805,15.666666666666666,16,20.75,25,94,0
XB-GENE-947977,691,796.75,223.3908383677958,959.6666666666666,968,1062,1298,5758,0
XB-GENE-947996,194,209,60.79939692683363,261.8333333333333,260.5,314.25,332,1571,0
XB-GENE-948042,161,199.25,90.82602417075553,255.16666666666666,219.5,328.25,374,1531,0
XB-GENE-948055,96,111.75,42.168313538327176,142.16666666666666,132.5,171.25,203,853,0
XB-GENE-948078,137,205.5,91.48497144340156,257.5,245,312.25,391,1545,0
XB-GENE-948092,90,154,55.31154189377355,171.16666666666666,159,203,249,1027,0
XB-GENE-948163,1729,2806.25,1199.8687844927044,3436.5,3396,4140.25,5100,20619,0
XB-GENE-948176,108,153,58.18476318304189,186.66666666666666,180.5,228.25,263,1120,0
XB-GENE-948194,37,43.75,17.896927110540513,56.5,54.5,63.75,86,339,0
XB-GENE-948214,3,5.75,2.6394443859772205,7.166666666666667,8,8.75,10,43,0
XB-GENE-948229,119,144.5,48.51254133383106,175.33333333333334,164,205.25,248,1052,0
XB-GENE-948242,286,446.5,207.52734759544342,560,519.5,721.5,824,3360,0
XB-GENE-948270,51,59.75,20.96425529323663,77.5,84.5,89.75,102,465,0
XB-GENE-948296,347,393,128.22896188719093,493.3333333333333,481.5,586.5,665,2960,0
XB-GENE-948329,25,33.75,17.46329483993976,45.166666666666664,40.5,58.5,69,271,0
XB-GENE-948348,1762,2045.25,643.5097512858682,2427,2236,2662.25,3542,14562,0
XB-GENE-948357,47,68.75,33.92589964417549,89.16666666666667,81,118.75,130,535,0
XB-GENE-948380,8,12.5,18.46076921474292,24,20,25.25,59,144,0
XB-GENE-948402,331,365.5,152.41084825781485,482.3333333333333,458.5,546.25,736,2894,0
XB-GENE-948427,11,15.5,15.149257407543116,27.5,25.5,37.75,49,165,0
XB-GENE-948446,1,2,1.7224014243685084,3.1666666666666665,3,4.75,5,19,0
XB-GENE-948469,62,78.75,35.38031467732681,96.83333333333333,84.5,105.25,161,581,0
XB-GENE-948499,10,16,20.675267027699224,28.333333333333332,22.5,31.25,67,170,0
XB-GENE-948534,11,17,13.261473020244269,23.333333333333332,21,22,49,140,0
XB-GENE-948543,0,1,1.0327955589886444,1.3333333333333333,1,1.75,3,8,1
XB-GENE-948562,127,190.25,93.58151526877516,234.5,199,283.5,383,1407,0
XB-GENE-948656,94,126,50.96175036240415,164.5,176,205.75,216,987,0
XB-GENE-948665,1,2.75,4.505552130427524,6.5,8,8.75,12,39,0
XB-GENE-948685,29,33.5,13.808210118138652,45.333333333333336,46,57.75,60,272,0
XB-GENE-948699,20,21,8.408329203831164,26.5,22,31.25,40,159,0
XB-GENE-948709,31,39.5,26.521060813373712,51.833333333333336,42,50.5,104,311,0
XB-GENE-948722,365,422.75,130.99987277347512,503.1666666666667,457.5,580,707,3019,0
XB-GENE-948729,28,47.25,21.210060505964304,55.666666666666664,49,68,87,334,0
XB-GENE-948738,50,52.5,31.02096065565991,71.5,55,81.5,127,429,0
XB-GENE-948763,107,114.5,42.50490167812021,149.33333333333334,144.5,170,217,896,0
XB-GENE-948776,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-948800,120,178,86.76404785393545,220,196,248.5,370,1320,0
XB-GENE-948813,2,7,30.13137899267141,26.5,22.5,25.25,84,159,0
XB-GENE-948825,73,82.5,32.155870381627054,103,91,116.75,158,618,0
XB-GENE-948852,47,61.25,30.524853262000565,83.16666666666667,81.5,98.75,130,499,0
XB-GENE-948860,12,12.75,9.373722135132162,18.666666666666668,16.5,18,37,112,0
XB-GENE-948877,3,4,3.0605010483034745,5.833333333333333,4.5,7.25,11,35,0
XB-GENE-948891,214,254.5,93.15739369475726,322.5,326,357.75,470,1935,0
XB-GENE-948901,10,11.25,4.708148963941845,15.166666666666666,15,18.75,21,91,0
XB-GENE-948940,121,147.25,57.64170943567398,184.83333333333334,177.5,205.5,281,1109,0
XB-GENE-948986,11,14.75,10.068101443006356,23.166666666666668,24.5,29.75,36,139,0
XB-GENE-948998,177,205.25,64.86113371400985,253.16666666666666,253.5,282.25,354,1519,0
XB-GENE-949037,230,272.5,90.16078230953116,332.1666666666667,306,410.75,444,1993,0
XB-GENE-949049,103,108.75,48.81563957039452,151.83333333333334,146.5,192.5,211,911,0
XB-GENE-949059,611,725.5,256.73851808146486,929.6666666666666,952.5,1096.25,1268,5578,0
XB-GENE-949069,100,126,56.98303841202807,169.66666666666666,171.5,210.25,241,1018,0
XB-GENE-949081,116,129.25,41.21488404286329,159.66666666666666,154,180.25,224,958,0
XB-GENE-949090,22,44.25,23.05356082401733,56.333333333333336,59,67.75,88,338,0
XB-GENE-949114,6,10.75,8.612007121842542,15.166666666666666,13.5,16.25,31,91,0
XB-GENE-949141,26,65.25,30.633315197673266,74,73.5,85.5,119,444,0
XB-GENE-949150,0,1,0.752772652709081,1.1666666666666667,1,1.75,2,7,1
XB-GENE-949170,1011,1131,271.42144351543044,1325,1290,1502.25,1708,7950,0
XB-GENE-949188,45,54.25,37.654570329067184,81.33333333333333,74.5,93.25,147,488,0
XB-GENE-949218,35,45,23.15815191244759,58.5,48.5,73,94,351,0
XB-GENE-949244,85,96.5,27.36725537328628,118.83333333333333,122.5,137.25,153,713,0
XB-GENE-949255,46,55,26.477663542440197,72.33333333333333,62.5,88,114,434,0
XB-GENE-949281,213,257.75,95.52172527755138,321,300,376.75,467,1926,0
XB-GENE-949289,14,22.25,12.22156563892968,28.166666666666668,24,34,48,169,0
XB-GENE-949299,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-949328,0,1.25,2.8284271247461903,3,2,5,7,18,1
XB-GENE-949337,103,133.25,76.78650054968429,195.16666666666666,196.5,259,283,1171,0
XB-GENE-949351,266,319.5,126.75277774734037,400.3333333333333,362,466.75,605,2402,0
XB-GENE-949384,192,252.25,89.35696204922517,305.6666666666667,290,379.5,413,1834,0
XB-GENE-949393,266,349.25,122.58942314354312,429.1666666666667,424.5,514,592,2575,0
XB-GENE-949402,3,3.25,4.09878030638384,7,7,10,12,42,0
XB-GENE-949424,17,20.25,22.68920448142684,36,25.5,49.5,72,216,0
XB-GENE-949446,32,39.25,18.457157599876172,53.333333333333336,51,67.25,78,320,0
XB-GENE-949467,59,80.5,40.53969248362235,109.33333333333333,110.5,130.75,168,656,0
XB-GENE-949488,1687,1776.25,698.9346178291643,2184,1879,2270.5,3516,13104,0
XB-GENE-949500,145,211.5,128.3271859999535,289.6666666666667,258,351.75,498,1738,0
XB-GENE-949512,33,38.25,9.662642840686324,44.166666666666664,42,49.5,59,265,0
XB-GENE-949531,948,1050.5,279.5214958937267,1226.3333333333333,1167.5,1292,1730,7358,0
XB-GENE-949544,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-949556,240,326.25,101.42074081107211,382.1666666666667,381,436.5,528,2293,0
XB-GENE-949629,117,155,54.68363557774849,178.5,163,189.75,277,1071,0
XB-GENE-949662,105,118.75,42.70558121213978,142.83333333333334,125,155.25,220,857,0
XB-GENE-949676,0,0,0.816496580927726,0.6666666666666666,0.5,1,2,4,3
XB-GENE-949696,299,363.25,135.96286257651388,423.5,376,429.25,684,2541,0
XB-GENE-949708,81,96.75,47.51841748206689,133,126.5,160.75,205,798,0
XB-GENE-949718,96,105,41.63372030778257,131.16666666666666,121.5,134.25,210,787,0
XB-GENE-949734,171,232.5,89.84301122884666,276.8333333333333,246.5,324.25,419,1661,0
XB-GENE-949752,0,0,0,0,0,0,0,0,6
XB-GENE-949784,1,2.25,6.715653356152326,5.5,3.5,4,19,33,0
XB-GENE-949832,16,17.75,14.909728367747013,27.5,24,28,56,165,0
XB-GENE-949843,55,72.75,26.08958923913266,89.66666666666667,89,107.5,124,538,0
XB-GENE-949882,182,226,55.08175741568164,257,250,298,328,1542,0
XB-GENE-949893,365,431.75,133.211736219699,528.1666666666666,541,581.25,732,3169,0
XB-GENE-949925,52,74.25,35.22877611650264,98.33333333333333,108.5,109.75,148,590,0
XB-GENE-949955,445,530,166.01897481914528,618.5,592,633.75,925,3711,0
XB-GENE-949967,0,0,3.5449494589721118,1.8333333333333333,0.5,1,9,11,3
XB-GENE-949974,23,43.25,15.188811671753653,48.5,51,58,65,291,0
XB-GENE-949989,277,332.5,95.53568268802326,393.6666666666667,382.5,442.25,542,2362,0
XB-GENE-950006,932,1063.75,523.6516653909034,1456.6666666666667,1326.5,1787.25,2238,8740,0
XB-GENE-950023,83,99,51.75487094628549,132.16666666666666,112,158,218,793,0
XB-GENE-950038,40,41.75,30.492075473254797,63.833333333333336,52.5,74.5,118,383,0
XB-GENE-950064,223,241.75,94.67981129399587,317.3333333333333,311,351.75,475,1904,0
XB-GENE-950085,417,593.5,249.3966051626739,737.6666666666666,690,911.75,1082,4426,0
XB-GENE-950107,128,149,68.65177832122535,200.33333333333334,185,245.75,301,1202,0
XB-GENE-950129,267,377,127.95116255821985,442.5,425.5,521.25,623,2655,0
XB-GENE-950149,109,113,31.654383582688826,138,129.5,155.75,188,828,0
XB-GENE-950166,501,534.5,162.07981572875343,656.3333333333334,604,785.25,872,3938,0
XB-GENE-950189,8,11.75,3.6147844564602556,13.666666666666666,14.5,15.75,18,82,0
XB-GENE-950231,25,30.25,11.160943807163742,38.166666666666664,38.5,42.25,56,229,0
XB-GENE-950243,592,649,171.35538120136954,758.6666666666666,744,771.5,1074,4552,0
XB-GENE-950258,2161,2844.75,1173.772209587533,3505,3115,4253,5252,21030,0
XB-GENE-950273,171,284.25,148.9529008333395,345.8333333333333,297.5,395.5,601,2075,0
XB-GENE-950291,18,25.75,17.81478786476748,36.833333333333336,30.5,48,64,221,0
XB-GENE-950348,89,106.25,46.164921748011224,128,113,126.5,218,768,0
XB-GENE-950385,53,119.5,227.12786413530742,304.6666666666667,293,459.75,612,1828,0
XB-GENE-950414,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-950436,172,230.75,63.79785785327488,263.8333333333333,264.5,298.25,353,1583,0
XB-GENE-950447,219,238.5,67.40153311807282,291.8333333333333,282,336.75,389,1751,0
XB-GENE-950457,383,451,130.25206332338846,526,479.5,610,719,3156,0
XB-GENE-950470,6,13.25,11.69045194450012,17.333333333333332,14,16.25,40,104,0
XB-GENE-950495,7,8.75,5.253570214625479,13,12.5,17.75,19,78,0
XB-GENE-950506,6,7.5,1.8618986725025255,8.666666666666666,9,9.75,11,52,0
XB-GENE-950526,285,407.25,132.69024078657782,471.5,473,518.5,679,2829,0
XB-GENE-950537,8,9.5,5.921711464320654,13.333333333333334,11.5,15,24,80,0
XB-GENE-950556,18,19.25,9.025888691240695,25.666666666666668,21.5,32,39,154,0
XB-GENE-950563,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-950573,33,43.25,17.46329483993976,54.166666666666664,50,68,77,325,0
XB-GENE-950584,277,400.25,148.32318317332144,465.1666666666667,420.5,547.25,690,2791,0
XB-GENE-950598,162,232.5,92.94657963941798,285.6666666666667,275.5,340.25,421,1714,0
XB-GENE-950610,10,11.75,17.200775176330474,25.333333333333332,21.5,32.75,54,152,0
XB-GENE-950622,123,143,31.473269081343723,164.16666666666666,164,184.25,207,985,0
XB-GENE-950634,2,3.5,5.776388721914988,6.833333333333333,5.5,6.75,18,41,0
XB-GENE-950647,6,19,16.6332999331662,25.666666666666668,25,25,56,154,0
XB-GENE-950670,29,35,10.8397416943394,42.5,41.5,51.75,55,255,0
XB-GENE-950682,26,30.25,9.899494936611665,36,34,37.75,54,216,0
XB-GENE-950699,341,519,247.79003208361712,645.5,625.5,701.25,1071,3873,0
XB-GENE-950709,108,192.25,79.03606771594852,226.5,236,251.25,345,1359,0
XB-GENE-950773,167,202.5,76.94846760440825,255.66666666666666,238,320,353,1534,0
XB-GENE-950781,0,0.25,0.752772652709081,0.8333333333333334,1,1,2,5,2
XB-GENE-950790,159,188.25,89.62291373675967,246.66666666666666,210.5,317.5,366,1480,0
XB-GENE-950797,1210,1442.5,360.2747100015024,1643.3333333333333,1527,1938.5,2106,9860,0
XB-GENE-950810,452,489.5,176.06637006159542,585.1666666666666,533,572.75,932,3511,0
XB-GENE-950824,0,0,0.8366600265340756,0.5,0,0.75,2,3,4
XB-GENE-950845,1,1.25,1.4719601443879744,2.1666666666666665,2,2,5,13,0
XB-GENE-950877,51,59.25,31.487563682613914,83.33333333333333,81.5,94,136,500,0
XB-GENE-950894,86,93.75,27.308728763284947,113.83333333333333,107,130,156,683,0
XB-GENE-950915,239,249.5,79.46319902948785,311,284,363.5,431,1866,0
XB-GENE-950924,52,66.75,28.701335625135403,89.83333333333333,105,108.75,113,539,0
XB-GENE-950939,107,114.25,43.674935603844915,146.5,129.5,183,203,879,0
XB-GENE-950955,172,216.75,98.71507821334421,289.3333333333333,284.5,350.75,428,1736,0
XB-GENE-950977,100,109.5,60.769784158467,153.16666666666666,141.5,165.25,264,919,0
XB-GENE-950990,15,20,8.360621986431392,23.5,20.5,24.75,39,141,0
XB-GENE-951011,54,74.5,31.94787421201396,93.66666666666667,86,119.25,135,562,0
XB-GENE-951030,2,4,1.3291601358251257,4.166666666666667,4,4.75,6,25,0
XB-GENE-951093,313,406.75,137.40948535915075,507.8333333333333,584,597,617,3047,0
XB-GENE-951116,591,680.75,340.5499473890235,899.3333333333334,800,983,1520,5396,0
XB-GENE-951127,20,29.5,10.251829105091442,34.5,34.5,38.75,50,207,0
XB-GENE-951144,186,218.25,100.04399032425685,281,251,310.75,460,1686,0
XB-GENE-951153,153,199.25,115.84069520970024,292.6666666666667,311.5,357,446,1756,0
XB-GENE-951167,337,385.25,138.96042602122375,501,503.5,606.75,675,3006,0
XB-GENE-951178,53,96.75,57.873713088643854,129.16666666666666,124.5,156.75,218,775,0
XB-GENE-951188,124,152.75,54.916906929165876,192.66666666666666,191,236.75,258,1156,0
XB-GENE-951207,23,34.25,17.534727447743997,45.333333333333336,42.5,59.75,67,272,0
XB-GENE-951221,31,37.25,19.376962266223945,47.333333333333336,39.5,50,84,284,0
XB-GENE-951238,0,1,1.0327955589886444,1.3333333333333333,1,1.75,3,8,1
XB-GENE-951253,386,431.25,133.0303223579747,529.6666666666666,541.5,558.75,750,3178,0
XB-GENE-951272,61,86,69.01304224565094,130,125,136.25,256,780,0
XB-GENE-951284,64,75.75,24.355697485393435,94,93,114,123,564,0
XB-GENE-951308,2,9,11.052903087726168,12.833333333333334,9,12.75,34,77,0
XB-GENE-951321,49,50.75,28.350778942855637,70.83333333333333,64,74.25,124,425,0
XB-GENE-951343,1,1.25,0.752772652709081,1.8333333333333333,2,2,3,11,0
XB-GENE-951366,1011,1246.75,450.57774024023865,1532.5,1408.5,1853.75,2172,9195,0
XB-GENE-951376,82,96.25,37.6333185710039,122.33333333333333,115,140.5,183,734,0
XB-GENE-951383,0,0,0,0,0,0,0,0,6
XB-GENE-951396,418,541.75,190.36351190988958,642.3333333333334,616,688,975,3854,0
XB-GENE-951407,2,3.25,3.9327683210007,5.666666666666667,5,6,13,34,0
XB-GENE-951418,33,42.25,27.228049262968998,59.833333333333336,49.5,77,101,359,0
XB-GENE-951436,33,41.5,21.55380863482523,55.833333333333336,53,62.25,93,335,0
XB-GENE-951454,4,6.25,7.201851613763412,10.666666666666666,9,11.75,24,64,0
XB-GENE-951473,76,103,39.250053078520374,131.16666666666666,140.5,160.75,172,787,0
XB-GENE-951500,292,325.5,124.14306263339888,422.5,405.5,490,615,2535,0
XB-GENE-951515,67,70.5,19.19027531503044,84.33333333333333,81,88.5,119,506,0
XB-GENE-951555,7,11.25,2.6583202716502514,11.666666666666666,12,12.75,15,70,0
XB-GENE-951569,256,340.25,82.23806904347889,370.5,360.5,396.5,504,2223,0
XB-GENE-951588,11,24,15.121728296285006,31.666666666666668,30.5,38.5,55,190,0
XB-GENE-951595,0,1,1.224744871391589,1.5,1,2.5,3,9,1
XB-GENE-951601,65,73.75,31.038148570213828,96.83333333333333,91,113.5,145,581,0
XB-GENE-951614,1450,1635.5,280.15900247300044,1795.6666666666667,1727.5,1975.5,2206,10774,0
XB-GENE-951638,314,388.5,140.87535862125307,470.6666666666667,453,501,720,2824,0
XB-GENE-951648,163,187.5,52.85703989693962,224.66666666666666,216.5,259,301,1348,0
XB-GENE-951675,385,427.5,154.1259225438732,560,564,669,761,3360,0
XB-GENE-951685,15,19.5,10.53407170407847,27.166666666666668,26,33.25,43,163,0
XB-GENE-951697,189,242,89.72123494468853,302.5,302.5,346.5,438,1815,0
XB-GENE-951711,19,21.75,4.09878030638384,24,24,24.75,31,144,0
XB-GENE-951759,104,114.5,48.66107273786717,153.5,142,192,219,921,0
